UID,UNIQUE_ID,SITE_ID,VISIT_NO,YEAR,PSTL_CODE,AG_ECO9,AG_ECO3,EPA_REG,MAJ_BASIN,MAJ_BAS_NM,MISS_BASIN,HUC2,HUC2_NM,LAT_DD83,LON_DD83,FRAME07,FRAME12,FRAME17,AREA_CAT6,SITETYPE,LAKE_ORGN,TNT_CAT,URBN_NLA17,URBN_NLA07,WGT_TP,XCOORD,YCOORD,ACID_COND,DIS_O2_CLS,PTL_COND,NTL_COND,CHLA_COND,TROPHIC_STATE,ATZ_EPA_COND_3.4,ATZ_DETECT,CYLSPER_EPA_COND,CYLSPER_DETECT,MICX_EPA_COND,MICX_DETECT,ECOLI_EPA_COND,ECOLI_DETECT,BENT_MMI_COND_2017,ZOOP_MMI_COND_2017,DRAWDOWN_COND_2CAT_2017,LITRIPCVR_COND,LITCVR_COND,RVEG_COND,RDIS_COND,NLA_SCI_STATUS,ANC_RESULT,DOC_RESULT,SULFATE_RESULT,ANC_MDL,DOC_MDL,SULFATE_MDL,ANC_NARS_FLAG,DOC_NARS_FLAG,SULFATE_NARS_FLAG,NTL_RESULT,NTL_MDL,NTL_NARS_FLAG,PTL_RESULT,PTL_MDL,PTL_NARS_FLAG,CHLA_RESULT,CHLA_MDL,CHLA_NARS_FLAG,CYLSPER_RESULT,CYLSPER_MDL,CYLSPER_NARS_FLAG,MICX_RESULT,MICX_MDL,MICX_NARS_FLAG,ATRAZINE_RESULT,ATRAZINE_MDL,ATRAZINE_NARS_FLAG,DO_SURF,MMI_ZOOP_2017,MMI_BENT,BFXHORIZDIST_DD,BFXVERTHEIGHT_DD,LitCvrQc3OE,LitRipCvrQc3OE,RDis_IX,RVegQc3OE,B_G_DENS,MEAN_METAL_PEC_Q,MEAN_PEC_Q,TOTAL_PAH13_PEC_Q,E_COLI_NARS_FLAG,E_COLI_PRESENT,E_COLI_RESULT,PUBLICATION_DATE
2011361,NLA_MD-10020,NLA17_MD-10003,2,2017,MD,SAP,EHIGH,Region_03,H02,Mid Atlantic Region,NOT_MISSISSIPPI_BASIN,H02,Mid-Atlantic Region,39.12696,-77.13091,Include,Include,Include,>50,PROB,MAN_MADE,Target,Urban,Urban,0,1605579.739,342275.4217,Good,Moderate (>3 - <5 ppm),Poor,Poor,Poor,Eutrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Good,Poor,Not Large,Fair,Good,Poor,Fair,Moderately Disturbed,621.17,4.99,4.023,NA,0.008,0.001,NA,NA,NA,1.284,0.003,NA,55.10625,1.2,NA,20.48,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,4.3625,52.65,49.1,0,NA,1.039938762,0.669732698,0.42972973,0.532223743,206269,0.5210599,0.27205188,0.02304386,NA,P,18.7,6/3/2022
2011362,NLA_WI-10177,NLA17_WI-10102,1,2017,WI,UMW,PLNLOW,Region_05,H04,Great Lakes Region,NOT_MISSISSIPPI_BASIN,H04,Great Lakes Region,45.24231,-88.53212,Include,Include,Include,"(10,20]",PROB,NATURAL,Target,Non-Urban,Non-Urban,54.77610818,585323.5218,888900.1759,Good,High (>=5 ppm),Good,Good,Fair,Eutrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Good,Fair,Not Large,Good,Good,Fair,Fair,Moderately Disturbed,66,10.2,NA,NA,0.3,0.16,NA,NA,ND,0.369,0.075,NA,19.7,5,NA,11.2,NA,NA,NA,0.05,ND,NA,0.1,ND,NA,0.046,ND,7.033333333,56.93,71.5,0,0,1.651084157,1.000160868,0.205172414,0.719409072,69340,0.380766665,0.202325218,0.023883772,H,NA,2,6/3/2022
2011371,NLA_WA-10022,NLA17_WA-10022,1,2017,WA,XER,WMTNS,Region_10,H17,Pacific Northwest Region,NOT_MISSISSIPPI_BASIN,H17,Pacific Northwest Region,47.73119,-119.5903,Include,Include,Include,>50,PROB,NATURAL,Target,Non-Urban,Non-Urban,2.468128772,-1764165.673,1361810.954,Good,High (>=5 ppm),Fair,Poor,Good,Mesotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,Poor,Fair,Not Large,Good,Fair,Good,Fair,Least Disturbed,17331.06,21.69,861.961,NA,0.008,0.001,S,S,S,1.869,0.003,S,55.89,1.2,S,4.41,0.39,S,NA,0.05,ND,0.238,0.1,NA,NA,0.03,ND,8.82,58.23,26.2,4.72,0.69,0.50339492,0.680254291,0.518946089,0.788426033,165630,0.103986263,0.053803438,0.003620614,H;ND,A,NA,6/3/2022
2011372,NLA_NE-10201,NLA17_NE-10067,1,2017,NE,SPL,PLNLOW,Region_07,H10,Missouri Region,MISSISSIPPI_BASIN,H10L,Lower Missouri Region,41.08732,-100.6285,Include,Include,Include,"(4,10]",PROB,MAN_MADE,Target,Non-Urban,Non-Urban,59.56639929,-385591.6719,411373.6592,Good,High (>=5 ppm),Poor,Poor,Poor,Eutrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Poor,Good,Not Large,Fair,Good,Fair,Poor,Moderately Disturbed,4015.07,6.28,230.366,NA,0.008,0.001,NA,NA,NA,0.879,0.003,NA,120.05,1.2,NA,22.21,0.39,NA,NA,0.05,ND,NA,0.1,ND,0.03,0.03,L,7.502,37.6,16.2,0,NA,0.654108077,0.485150516,0.791666667,0.388828418,58820.6,0.288067504,0.145057875,0.002048246,H,P,6.3,6/3/2022
2011373,NLA_ID-10300,NLA17_ID-10175,1,2017,ID,XER,WMTNS,Region_10,H17,Pacific Northwest Region,NOT_MISSISSIPPI_BASIN,H17,Pacific Northwest Region,43.25163,-114.8125,Include,Include,Include,>50,PROB,MAN_MADE,Target,Non-Urban,Non-Urban,10.64593793,-1510033.138,793971.236,Good,High (>=5 ppm),Poor,Poor,Poor,Hypereutrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,Not Assessed,Good,Not Large,Good,Good,Good,Fair,Moderately Disturbed,1466.49,11.47,0.69,NA,0.008,0.001,NA,NA,NA,1.686,0.003,NA,547.58,1.2,NA,32.8,0.39,NA,NA,0.05,ND,6.1,1,NA,NA,0.03,ND,10.69,66.68,NA,0.025,0.01,2.958923263,1.402874649,0.255600815,0.817666585,224380,0.29013989,0.145158761,0.000177632,H;ND,A,NA,6/3/2022
2011374,NLA_UT-10346,NLA17_UT-10019,1,2017,UT,WMT,WMTNS,Region_08,H14_15,Upper Colorado-Lower Colorado Region,NOT_MISSISSIPPI_BASIN,H14,Upper Colorado Region,40.83191,-110.1312,Include,Include,Include,"(10,20]",PROB,NATURAL,Target,Non-Urban,Non-Urban,14.64193438,-1177611.239,461097.3255,Good,High (>=5 ppm),Good,Good,Poor,Mesotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Good,Good,Not Large,Good,Good,Good,Good,Moderately Disturbed,103.66,2,0.697,NA,0.008,0.001,NA,NA,H,0.18,0.003,NA,9.66,1.2,NA,6.91,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,7.733333333,67.5,49.3,0,0,1.115593557,1.210389762,0,1.313020647,63750,0.419921559,0.210620867,0.001320175,H;ND,A,NA,6/3/2022
2011375,NLA_MI-10056,NLA17_MI-10002,1,2017,MI,UMW,PLNLOW,Region_05,H04,Great Lakes Region,NOT_MISSISSIPPI_BASIN,H04,Great Lakes Region,43.94203,-86.44956,Include,Include,Include,>50,PROB,NATURAL,Target,Urban,Urban,7.309339845,762591.9194,759419.3157,Good,High (>=5 ppm),Fair,Good,Good,Mesotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Poor,Good,Not Large,Poor,Fair,Poor,Poor,Moderately Disturbed,2962.85,3.04,16.809,NA,0.008,0.001,NA,NA,NA,0.578,0.003,NA,27.17625,1.2,NA,3.14,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,7.233333333,85.45,19.6,0,0,0.478459745,0.297262152,0.792473118,0.220280985,25980,0.293277908,0.204033691,0.114789474,NA,P,4.1,6/3/2022
2011376,NLA_MD-10053,NLA17_MD-10034,1,2017,MD,SAP,EHIGH,Region_03,H02,Mid Atlantic Region,NOT_MISSISSIPPI_BASIN,H02,Mid-Atlantic Region,39.16392,-77.20148,Include,Include,Include,"(10,20]",PROB,MAN_MADE,Target,Urban,Urban,34.09749049,1598839.495,345147.0182,Good,High (>=5 ppm),Poor,Poor,Poor,Hypereutrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Detected,At or Below Benchmark,Detected,Poor,Poor,Not Assessed,Fair,Good,Poor,Poor,Moderately Disturbed,836.38,4.38,5.109,NA,0.008,0.001,NA,NA,NA,0.915,0.003,NA,58.1925,1.2,NA,44,0.39,NA,0.088,0.05,L,0.212,0.1,NA,NA,0.03,ND,5.463333333,50.4,24,NA,NA,1.344473246,0.737573952,0.801587302,0.409343615,481000,0.72704426,0.534302832,0.341561404,NA,P,4.1,6/3/2022
2011379,NLA_MN-10164,NLA17_MN-10044,1,2017,MN,UMW,PLNLOW,Region_05,H09,Souris-Red-Rainy Region,NOT_MISSISSIPPI_BASIN,H09,Souris-Red-Rainy Region,48.17831,-91.98468,Include,Include,Include,"(10,20]",PROB,NATURAL,Target,Non-Urban,Non-Urban,120.3466091,301212.665,1197396.692,Good,High (>=5 ppm),Good,Good,Good,Mesotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Good,Good,Not Large,Good,Good,Good,Good,Moderately Disturbed,110.33,7.49,1.045,NA,0.008,0.001,NA,NA,NA,0.47,0.003,NA,9.53375,1.2,NA,3.38,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,7.863333333,80.13,67.8,0,NA,1.318990447,1.276258986,0,1.333092044,158627,0.263610061,0.135903715,0.008197368,H;ND,A,NA,6/3/2022
2011380,NLA_WA-10052,NLA17_WA-10002,1,2017,WA,XER,WMTNS,Region_10,H17,Pacific Northwest Region,NOT_MISSISSIPPI_BASIN,H17,Pacific Northwest Region,47.91805,-120.1638,Include,Include,Include,>50,PROB,MAN_MADE,Target,Non-Urban,Non-Urban,9.798965221,-1800950.609,1392540.176,Good,High (>=5 ppm),Good,Fair,Good,Mesotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Fair,Good,Not Large,Good,Good,Good,Fair,Least Disturbed,4332.85,7.07,43.756,NA,0.008,0.001,NA,NA,NA,0.711,0.003,NA,9.68625,1.2,NA,2.1,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,8.436666667,75.28,44.2,0.77,0.37,2.999779523,2.210501075,0.469542529,2.114708413,42041.2,0.063581665,0.034765613,0.005949561,H,P,1,6/3/2022
2011381,NLA_OR-10202,NLA17_OR-10108,1,2017,OR,WMT,WMTNS,Region_10,H17,Pacific Northwest Region,NOT_MISSISSIPPI_BASIN,H17,Pacific Northwest Region,44.28944,-118.6628,Include,Include,Include,"(4,10]",PROB,NATURAL,Target,Non-Urban,Non-Urban,32.60919626,-1786367.418,973816.382,Good,High (>=5 ppm),Fair,Good,Good,Oligotrophic,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Fair,Good,Not Large,Good,Good,Good,Good,Not Assessed,299.73,2.79,NA,19.982,1,0.2,NA,NA,ND,0.2025,0.205,NA,40,10,NA,0.1,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,83.15,46,0,NA,1.35807735,1.603408397,0,1.784985509,NA,NA,NA,NA,ND,NA,NA,6/3/2022
2011382,NLA_WA-10001,NLA17_WA-HP001,1,2017,WA,WMT,WMTNS,Region_10,H17,Pacific Northwest Region,NOT_MISSISSIPPI_BASIN,H17,Pacific Northwest Region,46.266753,-121.629648,Include,Include,Include,"(10,20]",HAND,NATURAL,Target,Non-Urban,Non-Urban,0,-1956287.218,1245078.269,Good,High (>=5 ppm),Good,Good,Good,Oligotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Poor,Fair,Not Large,Good,Good,Good,Good,Least Disturbed,366.07,0.61,0.451,NA,0.008,0.001,NA,NA,NA,0.051,0.003,NA,10.54875,1.2,NA,1.28,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,14.10666667,56.12,31.1,0,0,1.110352267,1.347176402,0.2,1.493641194,16760,0.08077533,0.041243893,0.001712456,H;ND,A,NA,6/3/2022
2011383,NLA_WI-10154,NLA17_WI-10079,1,2017,WI,UMW,PLNLOW,Region_05,H07,Upper Mississippi Region,MISSISSIPPI_BASIN,H07,Upper Mississippi Region,45.43764,-89.48307,Include,Include,Include,"(4,10]",PROB,NATURAL,Target,Non-Urban,Non-Urban,260.6392207,509426.4605,905082.3786,Fair,High (>=5 ppm),Good,Good,Good,Mesotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Good,Good,Not Large,Good,Good,Good,Fair,Moderately Disturbed,31.1,4.41,1.64,NA,0.3,0.16,NA,NA,NA,0.189,0.075,L,8.39,5,L,3.26,NA,NA,NA,0.05,ND,NA,0.1,ND,NA,0.046,ND,8.366666667,74.08,74.6,0,0,2.828506369,1.575754421,0.2375,1.01372026,22156,0.316043698,0.185552551,0.055061404,H,NA,2,6/3/2022
2011384,NLA_MI-10175,NLA17_MI-10083,1,2017,MI,UMW,PLNLOW,Region_05,H04,Great Lakes Region,NOT_MISSISSIPPI_BASIN,H04,Great Lakes Region,44.92043,-84.34722,Include,Include,Include,"(4,10]",PROB,NATURAL,Target,Non-Urban,Non-Urban,81.74084302,916362.4404,886330.9777,Good,High (>=5 ppm),Good,Fair,Good,Mesotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Good,Fair,Not Large,Fair,Fair,Good,Good,Moderately Disturbed,1718.29,6.4,0.954,NA,0.008,0.001,NA,NA,NA,0.806,0.003,NA,10.81125,1.2,NA,2.55,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,8.786666667,62.5,65.2,0,NA,0.671362008,0.724785085,0.023809524,0.797990762,40692,0.20965146,0.115360818,0.021070175,H,P,1,6/3/2022
2011385,NLA_MS-10051,NLA17_MS-10013,1,2017,MS,CPL,PLNLOW,Region_04,H08,Lower Mississippi Region,MISSISSIPPI_BASIN,H08,Lower Mississippi Region,34.90176,-90.05828,Include,Include,Include,"(1,4]",PROB,MAN_MADE,Target,Urban,Urban,999.862653,538164.0823,-274147.3679,Good,High (>=5 ppm),Poor,Poor,Poor,Hypereutrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Detected,Good,Good,Not Assessed,Poor,Fair,Poor,Poor,Moderately Disturbed,134.35,6.57,0.053,NA,0.008,0.001,NA,NA,L,1.241,0.003,NA,92.47,1.2,NA,47.56,0.39,NA,NA,0.05,ND,2.07,0.1,NA,NA,0.03,ND,5.612,68.28,52.2,NA,NA,0.385624168,0.244641844,0.933333333,0.053553408,378610,0.251614508,0.129001333,0.006388158,H,P,5.1,6/3/2022
2011386,NLA_ME-10044,NLA17_ME-10007,2,2017,ME,NAP,EHIGH,Region_01,H01,New England Region,NOT_MISSISSIPPI_BASIN,H01,New England Region,45.77843,-69.12447,Include,Include,Include,"(1,4]",PROB,NATURAL,Target,Non-Urban,Non-Urban,0,2064020.091,1219288.544,Good,High (>=5 ppm),Good,Fair,Good,Mesotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Not Assessed,Good,Not Large,Good,Good,Fair,Good,Least Disturbed,142.62,7.18,0.628,NA,0.008,0.001,NA,NA,NA,0.433,0.003,NA,11.0225,1.2,NA,2.79,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,8.266666667,79.33,NA,0,0,2.720748706,1.521127369,0,0.709593798,51550,0.151027159,0.079932439,0.008837719,H,P,1,6/3/2022
2011389,NLA_WA-10127,NLA17_WA-10048,1,2017,WA,WMT,WMTNS,Region_10,H17,Pacific Northwest Region,NOT_MISSISSIPPI_BASIN,H17,Pacific Northwest Region,47.89651,-122.8824,Include,Include,Include,"(20,50]",PROB,NATURAL,Target,Non-Urban,Non-Urban,39.50222156,-1999084.229,1444606.201,Good,High (>=5 ppm),Fair,Poor,Poor,Eutrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Good,Fair,Not Large,Good,Good,Good,Fair,Moderately Disturbed,620.46,6.75,1.883,NA,0.008,0.001,NA,NA,NA,0.456,0.003,NA,27.4325,1.2,NA,8.08,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,22.5,55.73,54.6,0,0,0.940175944,0.862744183,0.70915493,0.852877464,113600,0.388673748,0.197068233,0.005462719,H;ND,A,NA,6/3/2022
2011390,NLA_MD-10016,NLA17_MD-10002,1,2017,MD,SAP,EHIGH,Region_03,H05_06,Ohio-Tennessee Region,MISSISSIPPI_BASIN,H05,Ohio Region,39.6863,-79.22991,Include,Include,Include,"(10,20]",PROB,MAN_MADE,Target,Non-Urban,Non-Urban,15.28083106,1417946.176,370474.8606,Good,High (>=5 ppm),Good,Poor,Good,Mesotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Good,Poor,Not Large,Good,Fair,Fair,Fair,Most Disturbed,402.18,2.08,12.712,NA,0.008,0.001,NA,NA,NA,0.503,0.003,NA,7.7675,1.2,NA,5.52,0.39,NA,0.079,0.05,L,NA,0.1,ND,NA,0.03,ND,7.8,54.5,48.9,0,NA,0.397254503,0.815890436,0.322222222,0.755207357,165300,1.179919837,0.599569129,0.019218421,NA,P,6.1,6/3/2022
2011391,NLA_CA-10134,NLA17_CA-10033,1,2017,CA,WMT,WMTNS,Region_09,H16,Great Basin Region,NOT_MISSISSIPPI_BASIN,H16,Great Basin Region,39.36817,-120.3225,Include,Include,Include,"(10,20]",HAND,NATURAL,Target,Non-Urban,Non-Urban,0,-2053761.175,473648.3813,Good,High (>=5 ppm),Good,Good,Good,Oligotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Good,Fair,Not Large,Good,Good,Good,Good,Least Disturbed,89.57,1.24,0.467,NA,0.008,0.001,NA,NA,NA,0.138,0.003,NA,5.15625,1.2,NA,0.37,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,7.266666667,59.65,58.8,0,0,2.484140838,1.415014425,0,1.113060322,5967,0.104899369,0.055560211,0.006221053,H;ND,A,NA,6/3/2022
2011392,NLA_CA-10041,NLA17_CA-HP002,1,2017,CA,WMT,WMTNS,Region_09,H18,California Region,NOT_MISSISSIPPI_BASIN,H18,California Region,40.40351019,-121.3588354,Include,Include,Include,"(10,20]",HAND,NATURAL,Target,Non-Urban,Non-Urban,0,-2108634.693,608415.7746,Good,High (>=5 ppm),Fair,Poor,Poor,Mesotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Not Assessed,Good,Not Large,Fair,Fair,Fair,Fair,Moderately Disturbed,542.07,4.3,0.254,NA,0.008,0.001,NA,NA,NA,0.47,0.003,NA,33.04125,1.2,NA,5.31,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,7.5,67.15,NA,0,0,0.631746075,0.663899919,0.405882353,0.668436217,55840,0.318544148,0.160368565,0.002192982,H,P,2,6/3/2022
2011393,NLA_WI-10088,NLA17_WI-10009,1,2017,WI,UMW,PLNLOW,Region_05,H07,Upper Mississippi Region,MISSISSIPPI_BASIN,H07,Upper Mississippi Region,44.43379,-92.071,Include,Include,Include,"(1,4]",PROB,NATURAL,Target,Non-Urban,Non-Urban,326.9150071,311899.6698,782335.6113,Good,Moderate (>3 - <5 ppm),Poor,Fair,Poor,Hypereutrophic,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,Poor,Poor,Not Large,Good,Fair,Good,Good,Moderately Disturbed,872,11.6,0.989,NA,0.3,0.16,NA,NA,NA,0.849,0.075,NA,204,5,NA,159,NA,NA,NA,0.05,ND,0.15,0.1,NA,0.05,0.046,NA,3.666666667,44.68,30.9,0.54,0.36,0.48748062,0.850548711,0.133333333,1.09470651,88500,0.213987075,0.113926213,0.013865351,H;ND,NA,NA,6/3/2022
2011394,NLA_ID-10063,NLA17_ID-10006,2,2017,ID,WMT,WMTNS,Region_10,H17,Pacific Northwest Region,NOT_MISSISSIPPI_BASIN,H17,Pacific Northwest Region,48.75668,-116.0927,Include,Include,Include,"(20,50]",PROB,NATURAL,Target,Non-Urban,Non-Urban,0,-1483151.326,1412073.558,Good,Moderate (>3 - <5 ppm),Fair,Poor,Poor,Eutrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Good,Fair,Not Large,Fair,Good,Poor,Good,Least Disturbed,777.39,4.87,0.306,NA,0.008,0.001,NA,NA,NA,0.486,0.003,NA,36.84375,1.2,NA,7.78,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,4.363333333,53.03,66.7,0,NA,1.584099422,0.6167451,0.196969697,0.262043975,34524.9,0.155837829,0.082134923,0.008432018,NA,P,1,6/3/2022
2011395,NLA_MD-10010,NLA17_MD-10001,2,2017,MD,SAP,EHIGH,Region_03,H02,Mid Atlantic Region,NOT_MISSISSIPPI_BASIN,H02,Mid-Atlantic Region,39.70337,-78.65291,Include,Include,Include,>50,PROB,MAN_MADE,Target,Urban,Urban,0,1465851.603,381111.6272,Good,High (>=5 ppm),Good,Good,Good,Oligotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Good,Good,Not Large,Fair,Good,Fair,Fair,Moderately Disturbed,664.81,3.5,7.287,NA,0.008,0.001,NA,NA,NA,0.213,0.003,NA,5.5975,1.2,NA,1.66,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,8.31,84.48,63.7,0,NA,0.709708813,0.794230136,0.37972973,0.682382927,40511,0.248373364,0.126777691,0.005182018,NA,P,1,6/3/2022
2011396,NLA_WI-10137,NLA17_WI-10028,1,2017,WI,UMW,PLNLOW,Region_05,H07,Upper Mississippi Region,MISSISSIPPI_BASIN,H07,Upper Mississippi Region,45.26693,-92.53087,Include,Include,Include,"(1,4]",PROB,NATURAL,Target,Urban,Urban,143.0240836,272025.9385,873594.0598,Good,Low (<=3 ppm),Fair,Good,Poor,Eutrophic,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Good,Good,Not Large,Good,Good,Good,Fair,Moderately Disturbed,340,5.14,NA,NA,0.3,0.16,NA,NA,ND,0.319,0.075,NA,37.6,5,NA,20.8,NA,NA,NA,0.05,ND,NA,0.1,ND,0.05,0.046,NA,2.35,73.93,61.6,0,0,1.249431938,1.198629434,0.385714286,1.246384075,81710,0.33313702,0.17284658,0.01255614,H,NA,4.1,6/3/2022
2011397,NLA_WI-10133,NLA17_WI-10024,1,2017,WI,UMW,PLNLOW,Region_05,H07,Upper Mississippi Region,MISSISSIPPI_BASIN,H07,Upper Mississippi Region,45.27248,-92.55141,Include,Include,Include,"(20,50]",PROB,NATURAL,Target,Non-Urban,Non-Urban,55.46108516,270393.6465,874152.2258,Good,High (>=5 ppm),Fair,Good,Good,Mesotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,Poor,Good,Not Large,Poor,Good,Poor,Good,Moderately Disturbed,1358,6.25,0.216,NA,0.3,0.16,NA,NA,L,0.403,0.075,NA,25,5,NA,6.32,NA,NA,NA,0.05,ND,0.131,0.1,L,NA,0.046,ND,10.425,72.12,25.2,0,0,0.754716755,0.573491543,0.06937799,0.513669152,47595,0.248870299,0.128299843,0.007729386,H;ND,NA,NA,6/3/2022
2011398,NLA_WA-10117,NLA17_WA-10021,1,2017,WA,WMT,WMTNS,Region_10,H17,Pacific Northwest Region,NOT_MISSISSIPPI_BASIN,H17,Pacific Northwest Region,47.47637,-122.9161,Include,Include,Include,"(1,4]",PROB,NATURAL,Target,Non-Urban,Non-Urban,124.6889264,-2014485.211,1400779.846,Good,High (>=5 ppm),Good,Poor,Poor,Eutrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Good,Fair,Not Large,Good,Good,Good,Fair,Least Disturbed,300.22,4.09,0.23,NA,0.008,0.001,NA,NA,NA,0.433,0.003,NA,14.05375,1.2,NA,7.98,0.39,NA,NA,0.05,ND,NA,0.1,ND,0.04,0.03,L,9.453333333,53.48,58.9,0,0,0.85511236,1.093116547,0.266666667,1.199423525,37800,0.075371904,0.040227399,0.005082895,H,P,2,6/3/2022
2011399,NLA_ME-10082,NLA17_ME-10040,1,2017,ME,NAP,EHIGH,Region_01,H01,New England Region,NOT_MISSISSIPPI_BASIN,H01,New England Region,46.05712781,-69.90858434,Include,Include,Include,>50,PROB,NATURAL,Target,Non-Urban,Non-Urban,179.8970215,1996956.704,1232282.102,Good,High (>=5 ppm),Good,Good,Good,Mesotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Good,Fair,Not Large,Fair,Good,Fair,Good,Moderately Disturbed,325.05,8.55,0.801,NA,0.008,0.001,NA,NA,NA,0.313,0.003,NA,9.32125,1.2,NA,3.46,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,8.466666667,71.93,90.4,0.111111111,0.01,1.045827568,0.760257636,0,0.667744322,41650,0.386404425,0.198507695,0.010610965,H;ND,A,NA,6/3/2022
2011400,NLA_ME-10032,NLA17_ME-10003,1,2017,ME,NAP,EHIGH,Region_01,H01,New England Region,NOT_MISSISSIPPI_BASIN,H01,New England Region,45.63439,-70.36642,Include,Include,Include,>50,PROB,NATURAL,Target,Non-Urban,Non-Urban,28.60697557,1975285.72,1177500.337,Good,High (>=5 ppm),Good,Good,Good,Mesotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Not Assessed,Good,Large,Good,Good,Good,Good,Moderately Disturbed,226.22,6.01,1.269,NA,0.008,0.001,S,S,S,0.223,0.003,S,6.46,1.2,S,3.01,0.39,S,NA,0.05,ND,NA,0.1,ND,0.03,0.03,L,8.566666667,84.8,NA,1.05,0.53,1.307781752,1.186960252,0.176400996,1.29126264,21193.3,0.617565313,0.316301297,0.015037281,H;ND,A,NA,6/3/2022
